Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun023.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
651.000000	23	138.680685	55.383465	-53.910947	31.878872	-53.987243	85.872947	68.102054	71.676166	62.287057	54.074702	45.537370	37.006413	29.447292	21.863625	14.590190	8.253060	5.227880	3.066438	106.322711	102.233589	0.333081	2.775507	0.485872	0.493944	0.357256	0.251930	202.835969	0.500581	-1.934714	-0.956598	-0.326545	-0.316395	-49384.141066	-49995.852327	49993.289454	2268.854353	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2210.028361	-49384.859274	49992.905035	736.006855	49995.619805	-49115.446240	0.679951
652.000000	23	138.720359	55.394147	-53.956725	31.894894	-53.956725	85.939220	68.185980	71.779065	62.329704	54.139129	45.558824	37.070941	29.447292	21.885049	14.622152	8.257165	5.223720	3.074739	106.423681	102.286131	0.335181	2.779742	0.485872	0.492318	0.358089	0.251083	202.905112	0.497313	-1.934714	-0.954933	-0.329891	-0.318053	-49384.141066	-49995.852327	49993.289454	2267.347270	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2206.976815	-49384.859274	49992.905035	737.513938	49995.619805	-49115.446240	0.679951
653.000000	23	138.720359	55.410169	-53.941465	31.889554	-53.956725	86.038629	68.269906	71.881965	62.372350	54.182081	45.612460	37.103205	29.479336	21.917185	14.600844	8.269479	5.232040	3.083040	106.625621	102.364945	0.335181	2.781435	0.485872	0.491505	0.358089	0.251083	202.913755	0.485875	-1.936380	-0.957431	-0.329055	-0.319712	-49384.141066	-49995.852327	49993.289454	2268.854353	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2210.028361	-49384.859274	49992.905035	736.006855	49995.619805	-49115.446240	0.679951
654.000000	23	138.819544	55.399487	-53.956725	31.900235	-53.971984	86.071766	68.330943	71.847665	62.414997	54.225033	45.655369	37.146224	29.532744	21.917185	14.622152	8.273584	5.227880	3.087190	106.575136	102.391216	0.333081	2.784823	0.487546	0.491505	0.358922	0.251930	202.965612	0.485875	-1.935547	-0.956598	-0.329891	-0.317224	-49384.141066	-49995.852327	49993.289454	2267.347270	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2205.451042	-49384.859274	49992.905035	739.021021	49995.619805	-49115.446240	0.679951
655.000000	23	138.799707	55.404828	-53.941465	31.905576	-53.941465	86.171175	68.430128	71.847665	62.500290	54.310936	45.687551	37.135469	29.543425	21.981457	14.632807	8.285898	5.232040	3.074739	106.650864	102.470030	0.341480	2.785670	0.487546	0.492318	0.358922	0.252776	203.052040	0.487509	-1.936380	-0.954933	-0.327382	-0.316395	-49384.141066	-49995.852327	49993.289454	2267.347270	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2208.502588	-49384.859274	49992.905035	737.513938	49995.619805	-49115.446240	0.679951
656.000000	23	138.779870	55.415510	-54.017762	31.894894	-54.048280	86.237448	68.514054	71.984864	62.585583	54.332412	45.751915	37.189243	29.554107	21.981457	14.664769	8.285898	5.240359	3.095492	106.802318	102.627658	0.335181	2.787364	0.485872	0.490692	0.359755	0.253623	203.086612	0.485058	-1.937213	-0.958264	-0.325708	-0.315566	-49384.141066	-49995.852327	49993.289454	2270.361436	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2213.079907	-49384.859274	49992.905035	736.006855	49995.619805	-49115.446240	0.679951
657.000000	23	138.859218	55.431532	-53.941465	31.905576	-54.002503	86.287152	68.582720	72.087763	62.628230	54.375364	45.794824	37.199998	29.596833	22.013593	14.654115	8.314631	5.236199	3.091341	106.878046	102.759014	0.335181	2.787364	0.485872	0.492318	0.359755	0.252776	203.129826	0.485875	-1.952204	-0.956598	-0.329891	-0.315566	-49384.141066	-49995.852327	49993.289454	2264.333105	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2205.451042	-49384.859274	49992.905035	737.513938	49995.619805	-49115.446240	0.679951
658.000000	23	138.879055	55.436872	-53.971984	31.900235	-54.017762	86.419698	68.681906	72.190662	62.692200	54.418316	45.827006	37.253771	29.607514	22.013593	14.696731	8.314631	5.248678	3.103793	107.054743	102.759014	0.335181	2.791598	0.485872	0.490692	0.358089	0.263786	203.173040	0.485058	-1.954702	-0.957431	-0.330728	-0.315566	-49384.141066	-49995.852327	49993.289454	2268.854353	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2210.028361	-49384.859274	49992.905035	737.513938	49995.619805	-49115.446240	0.679951
659.000000	23	138.898892	55.436872	-53.987243	31.910916	-53.941465	86.535675	68.781091	72.190662	62.713523	54.482743	45.869915	37.307545	29.650240	22.035017	14.707385	8.322840	5.244519	3.116244	107.130470	102.916641	0.337281	2.794139	0.484199	0.491505	0.359755	0.263786	203.233540	0.485058	-1.950538	-0.958264	-0.325708	-0.316395	-49384.141066	-49995.852327	49993.289454	2270.361436	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2208.502588	-49384.859274	49992.905035	740.528104	49995.619805	-49115.446240	0.679951
660.000000	23	138.918729	55.436872	-53.941465	31.910916	-54.002503	86.585380	68.857387	72.224962	62.777493	54.504219	45.912824	37.329054	29.671603	22.077865	14.739347	8.326945	5.252838	3.112094	107.206198	102.969184	0.333081	2.797526	0.484199	0.492318	0.359755	0.264633	203.285397	0.467902	-1.953037	-0.958264	-0.329055	-0.315566	-49384.141066	-49995.852327	49993.289454	2276.389768	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2206.976815	-49384.859274	49992.905035	740.528104	49995.619805	-49115.446240	0.679951
661.000000	23	138.998077	55.436872	-53.926206	31.900235	-53.971984	86.618516	68.933683	72.293562	62.820139	54.611598	45.945005	37.372073	29.714329	22.099289	14.728693	8.326945	5.265317	3.120395	107.281925	103.047998	0.335181	2.798373	0.485035	0.490692	0.360589	0.264633	203.337254	0.469536	-1.950538	-0.959097	-0.330728	-0.318053	-49384.141066	-49995.852327	49993.289454	2265.840188	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2205.451042	-49384.859274	49992.905035	739.021021	49995.619805	-49115.446240	0.679951
662.000000	23	138.958403	55.447554	-53.971984	31.937620	-53.956725	86.701357	69.009980	72.327861	62.926756	54.633074	46.020096	37.393583	29.735692	22.110001	14.739347	8.335155	5.265317	3.120395	107.332410	103.179354	0.339380	2.800067	0.485035	0.493944	0.359755	0.265480	203.380468	0.460549	-1.951371	-0.957431	-0.327382	-0.317224	-49384.141066	-49995.852327	49993.289454	2273.375602	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2208.502588	-49384.859274	49992.905035	740.528104	49995.619805	-49115.446240	0.679951
663.000000	23	139.037751	55.436872	-53.956725	31.937620	-53.941465	86.833903	69.093905	72.499360	62.990726	54.654550	46.052278	37.425847	29.746373	22.120713	14.750001	8.331050	5.277796	3.128696	107.433380	103.363253	0.335181	2.802608	0.485872	0.493131	0.359755	0.264633	203.432325	0.460549	-1.953037	-0.955765	-0.328218	-0.316395	-49384.141066	-49995.852327	49993.289454	2271.868519	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2213.079907	-49384.859274	49992.905035	737.513938	49995.619805	-49115.446240	0.679951
664.000000	23	139.077425	55.447554	-53.971984	31.942961	-53.926206	86.900175	69.185461	72.602259	63.012049	54.718978	46.116642	37.479621	29.799781	22.142137	14.760655	8.339259	5.265317	3.124545	107.534350	103.389524	0.335181	2.806842	0.485872	0.493131	0.360589	0.264633	203.466897	0.452379	-1.953037	-0.956598	-0.328218	-0.317224	-49384.141066	-49995.852327	49993.289454	2271.868519	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2210.028361	-49384.859274	49992.905035	739.021021	49995.619805	-49115.446240	0.679951
665.000000	23	139.077425	55.447554	-53.956725	31.942961	-53.941465	86.949880	69.277017	72.567960	63.097342	54.783405	46.116642	37.511885	29.821144	22.174273	14.792617	8.347469	5.286116	3.128696	107.610077	103.494609	0.335181	2.808536	0.487546	0.489878	0.358922	0.265480	203.527397	0.450745	-1.953870	-0.959930	-0.328218	-0.316395	-49384.141066	-49995.852327	49993.289454	2277.896850	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2211.554134	-49384.859274	49992.905035	732.992690	49995.619805	-49115.446240	0.679951
666.000000	23	139.097262	55.463576	-54.002503	31.942961	-53.941465	87.049289	69.353313	72.670859	63.139989	54.826357	46.181005	37.511885	29.863870	22.206409	14.803271	8.355678	5.290275	3.132846	107.711047	103.547151	0.339380	2.811076	0.487546	0.497196	0.360589	0.264633	203.544682	0.445026	-1.953037	-0.956598	-0.326545	-0.316395	-49384.141066	-49995.852327	49993.289454	2274.882685	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2213.079907	-49384.859274	49992.905035	734.499772	49995.619805	-49115.446240	0.679951
667.000000	23	139.097262	55.468917	-53.971984	31.942961	-53.941465	87.065857	69.444868	72.705159	63.182635	54.890785	46.245369	37.576413	29.906595	22.217121	14.824579	8.359783	5.286116	3.145298	107.912987	103.599694	0.333081	2.813617	0.487546	0.496383	0.358089	0.265480	203.605182	0.440941	-1.952204	-0.958264	-0.324872	-0.316395	-49384.141066	-49995.852327	49993.289454	2274.882685	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2203.925269	-49384.859274	49992.905035	736.006855	49995.619805	-49115.446240	0.679951
668.000000	23	139.156774	55.479598	-53.956725	31.937620	-53.926206	87.181835	69.528794	72.773758	63.246605	54.933737	46.277550	37.608677	29.885233	22.227833	14.813925	8.372097	5.290275	3.145298	108.013957	103.757321	0.335181	2.815311	0.486709	0.496383	0.360589	0.263786	203.648397	0.440124	-1.952204	-0.957431	-0.324872	-0.318053	-49384.141066	-49995.852327	49993.289454	2276.389768	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2208.502588	-49384.859274	49992.905035	737.513938	49995.619805	-49115.446240	0.679951
669.000000	23	139.117100	55.484939	-53.956725	31.942961	-53.971984	87.248108	69.620350	72.842358	63.310575	54.976688	46.309732	37.651696	29.927958	22.238545	14.835233	8.380307	5.298595	3.149448	108.064442	103.914949	0.330982	2.817852	0.485872	0.497196	0.357256	0.263786	203.691611	0.432771	-1.953037	-0.958264	-0.328218	-0.316395	-49384.141066	-49995.852327	49993.289454	2280.911016	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2211.554134	-49384.859274	49992.905035	737.513938	49995.619805	-49115.446240	0.679951
670.000000	23	139.156774	55.484939	-53.987243	31.953642	-53.926206	87.330949	69.681387	72.979557	63.331898	55.041116	46.352641	37.662451	29.960003	22.249257	14.835233	8.392621	5.302754	3.149448	108.241139	103.888678	0.335181	2.819545	0.485035	0.495570	0.360589	0.263786	203.752111	0.432771	-1.952204	-0.959097	-0.325708	-0.315566	-49384.141066	-49995.852327	49993.289454	2279.403933	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2213.079907	-49384.859274	49992.905035	742.035187	49995.619805	-49115.446240	0.679951
671.000000	23	139.156774	55.490280	-53.926206	31.958983	-53.941465	87.397221	69.765313	72.979557	63.374545	55.084068	46.363368	37.726979	29.992047	22.249257	14.835233	8.413145	5.311074	3.157749	108.291624	103.993763	0.335181	2.821239	0.485035	0.495570	0.358089	0.264633	203.786682	0.433588	-1.967195	-0.957431	-0.324035	-0.318883	-49384.141066	-49995.852327	49993.289454	2282.418099	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2208.502588	-49384.859274	49992.905035	737.513938	49995.619805	-49115.446240	0.679951
672.000000	23	139.196448	55.500961	-53.941465	31.964324	-53.926206	87.496630	69.872127	72.979557	63.417191	55.169971	46.384823	37.759243	29.992047	22.313529	14.877849	8.421354	5.315233	3.166050	108.316867	104.072576	0.335181	2.827167	0.485035	0.497196	0.358922	0.262092	203.838539	0.431137	-1.963864	-0.957431	-0.325708	-0.316395	-49384.141066	-49995.852327	49993.289454	2282.418099	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2213.079907	-49384.859274	49992.905035	737.513938	49995.619805	-49115.446240	0.679951
673.000000	23	139.216285	55.500961	-53.910947	31.980346	-53.956725	87.596040	69.948424	73.048156	63.523808	55.212923	46.459914	37.802262	30.045455	22.313529	14.888503	8.425459	5.323553	3.161900	108.544049	104.177661	0.337281	2.826320	0.484199	0.494757	0.360589	0.265480	203.847182	0.432771	-1.966362	-0.954933	-0.329055	-0.316395	-49384.141066	-49995.852327	49993.289454	2285.432265	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2208.502588	-49384.859274	49992.905035	740.528104	49995.619805	-49115.446240	0.679951
674.000000	23	139.255959	55.506302	-53.956725	31.975005	-53.926206	87.662312	70.032350	73.082456	63.587777	55.255875	46.513550	37.813017	30.045455	22.345665	14.909811	8.425459	5.327712	3.170201	108.594534	104.177661	0.335181	2.828861	0.484199	0.496383	0.357256	0.263786	203.924967	0.432771	-1.966362	-0.955765	-0.328218	-0.316395	-49384.141066	-49995.852327	49993.289454	2285.432265	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2210.028361	-49384.859274	49992.905035	739.021021	49995.619805	-49115.446240	0.679951
675.000000	23	139.275796	55.500961	-53.941465	31.980346	-53.956725	87.745153	70.108646	73.185355	63.651747	55.320302	46.567186	37.866791	30.066818	22.356377	14.920465	8.441878	5.340191	3.170201	108.695504	104.335289	0.337281	2.831402	0.486709	0.497196	0.358089	0.265480	203.968182	0.432771	-1.964697	-0.954100	-0.329055	-0.315566	-49384.141066	-49995.852327	49993.289454	2283.925182	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2206.976815	-49384.859274	49992.905035	734.499772	49995.619805	-49115.446240	0.679951
676.000000	23	139.275796	55.511643	-53.971984	31.975005	-53.956725	87.811426	70.184942	73.288255	63.758364	55.384730	46.588641	37.909810	30.120225	22.399225	14.952427	8.450087	5.348511	3.178502	108.897443	104.414103	0.337281	2.834789	0.485872	0.497196	0.359755	0.263786	204.028682	0.431137	-1.963864	-0.953267	-0.324035	-0.317224	-49384.141066	-49995.852327	49993.289454	2288.446430	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2210.028361	-49384.859274	49992.905035	736.006855	49995.619805	-49115.446240	0.679951
677.000000	23	139.315470	55.522324	-53.987243	31.985687	-53.987243	87.877699	70.284127	73.391154	63.737040	55.427682	46.620823	37.909810	30.141588	22.409937	14.941773	8.462402	5.352670	3.186803	108.998413	104.545459	0.335181	2.836483	0.484199	0.497196	0.359755	0.263786	204.054610	0.431137	-1.965530	-0.955765	-0.326545	-0.316395	-49384.141066	-49995.852327	49993.289454	2285.432265	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2206.976815	-49384.859274	49992.905035	736.006855	49995.619805	-49115.446240	0.679951
678.000000	23	139.315470	55.527665	-53.987243	31.985687	-53.910947	87.943972	70.345164	73.425454	63.779687	55.384730	46.653004	37.963583	30.184314	22.420649	14.952427	8.466506	5.356830	3.186803	109.149868	104.624273	0.335181	2.837330	0.489220	0.495570	0.358922	0.266327	204.097824	0.431954	-1.965530	-0.954100	-0.326545	-0.315566	-49384.141066	-49995.852327	49993.289454	2286.939348	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2210.028361	-49384.859274	49992.905035	739.021021	49995.619805	-49115.446240	0.679951
679.000000	23	139.394818	55.533006	-53.941465	31.996368	-53.910947	88.043381	70.444349	73.528353	63.907627	55.470633	46.706641	37.995847	30.184314	22.420649	14.952427	8.474716	5.352670	3.186803	109.149868	104.755629	0.333081	2.840718	0.486709	0.496383	0.359755	0.266327	204.141039	0.431954	-1.966362	-0.954933	-0.324035	-0.313908	-49384.141066	-49995.852327	49993.289454	2291.460596	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2211.554134	-49384.859274	49992.905035	732.992690	49995.619805	-49115.446240	0.679951
680.000000	23	139.414655	55.543687	-53.941465	32.001709	-53.941465	88.093085	70.497757	73.528353	64.014243	55.556537	46.738822	38.028111	30.227040	22.463497	14.973735	8.478820	5.356830	3.186803	109.200353	104.834443	0.341480	2.843258	0.487546	0.496383	0.358922	0.264633	204.158324	0.410713	-1.963864	-0.956598	-0.326545	-0.317224	-49384.141066	-49995.852327	49993.289454	2288.446430	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2206.976815	-49384.859274	49992.905035	740.528104	49995.619805	-49115.446240	0.679951
681.000000	23	139.355144	55.538347	-53.956725	32.001709	-53.926206	88.175926	70.604572	73.596952	64.014243	55.620965	46.792459	38.081885	30.237721	22.506345	15.005697	8.482925	5.352670	3.190953	109.250838	104.913256	0.337281	2.846646	0.486709	0.496383	0.357256	0.265480	204.218824	0.409896	-1.964697	-0.958264	-0.326545	-0.318053	-49384.141066	-49995.852327	49993.289454	2286.939348	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2211.554134	-49384.859274	49992.905035	742.035187	49995.619805	-49115.446240	0.679951
682.000000	23	139.414655	55.549028	-53.971984	32.012391	-53.971984	88.242199	70.688498	73.665552	64.035566	55.642440	46.813913	38.060376	30.280447	22.527769	15.005697	8.487030	5.360990	3.199254	109.452778	105.018341	0.337281	2.848340	0.487546	0.494757	0.358089	0.265480	204.253395	0.401726	-1.973025	-0.956598	-0.325708	-0.313908	-49384.141066	-49995.852327	49993.289454	2288.446430	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2208.502588	-49384.859274	49992.905035	737.513938	49995.619805	-49115.446240	0.679951
683.000000	23	139.474166	55.549028	-53.971984	32.007050	-53.926206	88.325040	70.780053	73.768451	64.078213	55.663916	46.867549	38.146413	30.301810	22.527769	15.027005	8.515763	5.365149	3.199254	109.503263	105.070884	0.337281	2.849186	0.485872	0.497196	0.358089	0.265480	204.322538	0.401726	-1.972192	-0.953267	-0.326545	-0.315566	-49384.141066	-49995.852327	49993.289454	2295.981845	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2213.079907	-49384.859274	49992.905035	734.499772	49995.619805	-49115.446240	0.679951
684.000000	23	139.454329	55.549028	-53.971984	32.007050	-53.910947	88.391313	70.863979	73.802751	64.142183	55.749820	46.931913	38.167923	30.355218	22.559905	15.048313	8.507554	5.369309	3.211706	109.528505	105.202240	0.337281	2.853421	0.485872	0.496383	0.359755	0.267174	204.383038	0.396007	-1.973858	-0.954100	-0.326545	-0.316395	-49384.141066	-49995.852327	49993.289454	2292.967679	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2205.451042	-49384.859274	49992.905035	734.499772	49995.619805	-49115.446240	0.679951
685.000000	23	139.454329	55.554369	-53.971984	32.028413	-53.895688	88.474154	70.932646	73.871350	64.206153	55.771296	46.964095	38.210942	30.387262	22.592041	15.016351	8.519868	5.377628	3.215857	109.730445	105.307325	0.337281	2.856808	0.485872	0.496383	0.359755	0.264633	204.434895	0.391105	-1.976357	-0.956598	-0.324872	-0.317224	-49384.141066	-49995.852327	49993.289454	2291.460596	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2211.554134	-49384.859274	49992.905035	739.021021	49995.619805	-49115.446240	0.679951
686.000000	23	139.454329	55.554369	-53.956725	32.023072	-53.880428	88.540427	71.031831	73.939950	64.248799	55.814247	46.996277	38.264715	30.376581	22.602753	15.058967	8.519868	5.373469	3.211706	109.780930	105.333596	0.337281	2.858502	0.486709	0.497196	0.360589	0.265480	204.460824	0.385387	-1.976357	-0.956598	-0.324872	-0.316395	-49384.141066	-49995.852327	49993.289454	2294.474762	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2203.925269	-49384.859274	49992.905035	736.006855	49995.619805	-49115.446240	0.679951
687.000000	23	139.474166	55.570391	-53.941465	32.028413	-53.895688	88.656404	71.108127	73.939950	64.334092	55.878675	47.039186	38.296980	30.408625	22.634889	15.090929	8.528077	5.385948	3.215857	109.856657	105.386139	0.339380	2.861043	0.485872	0.497196	0.359755	0.266327	204.512681	0.378851	-1.974691	-0.955765	-0.327382	-0.318053	-49384.141066	-49995.852327	49993.289454	2295.981845	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2208.502588	-49384.859274	49992.905035	739.021021	49995.619805	-49115.446240	0.679951
688.000000	23	139.533677	55.575732	-53.941465	32.028413	-53.910947	88.689540	71.192053	74.077149	64.376739	55.921627	47.082095	38.329244	30.440669	22.634889	15.122891	8.540392	5.390107	3.220007	109.907142	105.517495	0.335181	2.864430	0.486709	0.498009	0.359755	0.266327	204.564538	0.369864	-1.974691	-0.958264	-0.327382	-0.318053	-49384.141066	-49995.852327	49993.289454	2294.474762	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2208.502588	-49384.859274	49992.905035	737.513938	49995.619805	-49115.446240	0.679951
689.000000	23	139.573351	55.581072	-53.926206	32.023072	-53.926206	88.822086	71.260720	74.111449	64.398062	55.964579	47.146458	38.372263	30.472714	22.656313	15.144199	8.540392	5.402586	3.228308	110.008112	105.675122	0.339380	2.865277	0.486709	0.495570	0.359755	0.264633	204.607752	0.364962	-1.976357	-0.955765	-0.324872	-0.314737	-49384.141066	-49995.852327	49993.289454	2297.488928	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2208.502588	-49384.859274	49992.905035	732.992690	49995.619805	-49115.446240	0.679951
690.000000	23	139.533677	55.591754	-53.956725	32.028413	-53.910947	88.871791	71.344646	74.111449	64.483355	56.050482	47.221549	38.383017	30.515440	22.677737	15.133545	8.544496	5.398427	3.232459	110.083839	105.675122	0.337281	2.868665	0.489220	0.495570	0.360589	0.266327	204.650966	0.360060	-1.973025	-0.959097	-0.322362	-0.316395	-49384.141066	-49995.852327	49993.289454	2302.010176	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2206.976815	-49384.859274	49992.905035	737.513938	49995.619805	-49115.446240	0.679951
691.000000	23	139.573351	55.581072	-53.956725	32.028413	-53.910947	88.971200	71.443831	74.248648	64.504679	56.093434	47.221549	38.447546	30.515440	22.688449	15.144199	8.556811	5.410906	3.236609	110.184809	105.780207	0.335181	2.868665	0.487546	0.494757	0.358922	0.265480	204.702823	0.352707	-1.974691	-0.957431	-0.323199	-0.318053	-49384.141066	-49995.852327	49993.289454	2297.488928	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2210.028361	-49384.859274	49992.905035	736.006855	49995.619805	-49115.446240	0.679951
692.000000	23	139.593188	55.591754	-54.017762	32.049776	-53.895688	89.037472	71.527757	74.282947	64.589972	56.114910	47.264458	38.490565	30.579529	22.742009	15.144199	8.560915	5.427544	3.236609	110.336264	105.806479	0.337281	2.870359	0.485035	0.497196	0.361422	0.265480	204.754680	0.351890	-1.988016	-0.956598	-0.324872	-0.316395	-49384.141066	-49995.852327	49993.289454	2297.488928	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2208.502588	-49384.859274	49992.905035	737.513938	49995.619805	-49115.446240	0.679951
693.000000	23	139.593188	55.591754	-54.002503	32.044435	-53.910947	89.087177	71.573534	74.385847	64.611295	56.157861	47.318094	38.544338	30.579529	22.763433	15.165507	8.569125	5.435864	3.236609	110.361507	105.990377	0.335181	2.874593	0.485872	0.497196	0.361422	0.265480	204.815180	0.340453	-1.987184	-0.956598	-0.328218	-0.315566	-49384.141066	-49995.852327	49993.289454	2303.517259	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2210.028361	-49384.859274	49992.905035	736.006855	49995.619805	-49115.446240	0.679951
694.000000	23	139.593188	55.607776	-53.926206	32.049776	-53.895688	89.153450	71.680349	74.420146	64.739235	56.200813	47.361003	38.565848	30.622255	22.763433	15.176161	8.585544	5.440023	3.249061	110.386749	105.964106	0.339380	2.876287	0.487546	0.494757	0.361422	0.262939	204.858394	0.334734	-1.987184	-0.956598	-0.323199	-0.316395	-49384.141066	-49995.852327	49993.289454	2305.024342	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2214.605680	-49384.859274	49992.905035	739.021021	49995.619805	-49115.446240	0.679951
695.000000	23	139.573351	55.607776	-53.971984	32.060457	-53.895688	89.219723	71.771905	74.557345	64.803205	56.286717	47.403912	38.587357	30.675662	22.784857	15.208123	8.610172	5.435864	3.240760	110.538204	106.042920	0.335181	2.879674	0.486709	0.498009	0.360589	0.264633	204.910251	0.329015	-1.984685	-0.956598	-0.323199	-0.317224	-49384.141066	-49995.852327	49993.289454	2305.024342	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2206.976815	-49384.859274	49992.905035	734.499772	49995.619805	-49115.446240	0.679951
696.000000	23	139.613025	55.602435	-53.956725	32.060457	-53.910947	89.319132	71.863460	74.625945	64.888498	56.329668	47.457549	38.630376	30.686343	22.827705	15.218777	8.626591	5.448343	3.249061	110.664416	106.174276	0.339380	2.879674	0.488383	0.496383	0.359755	0.264633	204.953466	0.323296	-1.986351	-0.954100	-0.323199	-0.315566	-49384.141066	-49995.852327	49993.289454	2303.517259	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2211.554134	-49384.859274	49992.905035	736.006855	49995.619805	-49115.446240	0.679951
697.000000	23	139.613025	55.618458	-53.956725	32.049776	-53.926206	89.385405	71.932127	74.625945	64.867174	56.372620	47.479003	38.662640	30.718388	22.859841	15.229431	8.626591	5.444183	3.253211	110.765386	106.331904	0.337281	2.885603	0.486709	0.497196	0.359755	0.264633	204.996680	0.317577	-1.986351	-0.954933	-0.324872	-0.316395	-49384.141066	-49995.852327	49993.289454	2305.024342	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2208.502588	-49384.859274	49992.905035	734.499772	49995.619805	-49115.446240	0.679951
698.000000	23	139.613025	55.618458	-53.971984	32.065798	-53.895688	89.451677	72.008423	74.728844	64.931144	56.394096	47.532639	38.737923	30.739751	22.881265	15.293355	8.626591	5.448343	3.261512	110.765386	106.384446	0.335181	2.884756	0.486709	0.497196	0.360589	0.263786	205.031251	0.314309	-1.984685	-0.956598	-0.324872	-0.314737	-49384.141066	-49995.852327	49993.289454	2312.559756	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2205.451042	-49384.859274	49992.905035	736.006855	49995.619805	-49115.446240	0.679951
