Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun024.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
758.000000	24	-26.184881	55.858791	-53.773614	29.865413	-53.865169	38.024004	11.070589	32.814546	28.958767	25.297029	22.162679	18.594327	15.059341	11.430140	7.867509	4.177053	2.470017	3.950498	51.798977	38.867338	0.375075	1.539050	-0.103247	-0.057279	-0.008499	0.056298	168.610316	6.761919	-0.836185	0.207726	0.332627	0.045960	-49384.141066	-49995.852327	49993.289454	2332.151833	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2531.966439	49381.815637	-49998.620738	1044.958841	49995.619805	-49115.446240	0.679951
759.000000	24	-26.462600	55.853450	-53.773614	29.876095	-53.895688	37.808618	10.811182	32.574448	28.809504	25.146698	22.001770	18.486780	14.973889	11.365868	7.814239	4.140111	2.440899	3.929745	51.243643	38.630896	0.372975	1.533968	-0.105758	-0.057279	-0.008499	0.055451	168.446102	6.764370	-0.833686	0.206893	0.334300	0.047618	-49384.141066	-49995.852327	49993.289454	2329.137668	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2535.017985	49381.815637	-49998.620738	1047.973006	49995.619805	-49115.446240	0.679951
760.000000	24	-26.700644	55.842769	-53.773614	29.876095	-53.895688	37.576663	10.567034	32.368649	28.681564	25.039318	21.926679	18.379233	14.877756	11.312308	7.771623	4.111378	2.432580	3.933896	51.041703	38.341913	0.372975	1.528040	-0.109105	-0.058905	-0.010165	0.052911	168.325102	6.762736	-0.833686	0.210225	0.332627	0.050106	-49384.141066	-49995.852327	49993.289454	2327.630585	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2536.543758	49381.815637	-49998.620738	1047.973006	49995.619805	-49115.446240	0.679951
761.000000	24	-26.998199	55.848109	-53.788873	29.870754	-53.910947	37.377845	10.338145	32.197151	28.468331	24.867511	21.765770	18.271686	14.770941	11.269460	7.718353	4.099063	2.407622	3.904842	50.764036	38.105471	0.377174	1.523806	-0.109942	-0.059718	-0.009332	0.053758	168.152245	6.765187	-0.833686	0.221052	0.331790	0.050935	-49384.141066	-49995.852327	49993.289454	2332.151833	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2528.914893	49381.815637	-49998.620738	1046.465923	49995.619805	-49115.446240	0.679951
762.000000	24	-27.295755	55.837428	-53.758354	29.876095	-53.910947	37.112754	10.071108	31.957052	28.340391	24.695704	21.626316	18.153384	14.728215	11.183764	7.665083	4.041597	2.390983	3.900692	50.435884	37.790216	0.375075	1.517031	-0.112452	-0.066222	-0.009332	0.055451	168.057174	6.764370	-0.829522	0.217720	0.335973	0.050106	-49384.141066	-49995.852327	49993.289454	2326.123502	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2528.914893	49381.815637	-49998.620738	1044.958841	49995.619805	-49115.446240	0.679951
763.000000	24	-27.513962	55.842769	-53.788873	29.886776	-53.880428	36.864231	9.819330	31.819853	28.212452	24.523897	21.486862	18.024327	14.632082	11.119492	7.643775	4.012864	2.370185	3.884090	50.233944	37.501233	0.372975	1.510256	-0.114126	-0.065409	-0.020163	0.055451	167.875674	6.763553	-0.825358	0.216888	0.336809	0.053423	-49384.141066	-49995.852327	49993.289454	2326.123502	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2531.966439	49381.815637	-49998.620738	1044.958841	49995.619805	-49115.446240	0.679951
764.000000	24	-27.811518	55.826746	-53.788873	29.881436	-53.926206	36.615708	9.559923	31.614055	27.999219	24.395042	21.368862	17.949044	14.535948	11.044508	7.590505	3.971816	2.361866	3.875789	50.082489	37.238520	0.377174	1.506021	-0.117473	-0.065409	-0.020163	0.056298	167.746031	6.763553	-0.819528	0.219386	0.334300	0.053423	-49384.141066	-49995.852327	49993.289454	2321.602253	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2533.492212	49381.815637	-49998.620738	1049.480089	49995.619805	-49115.446240	0.679951
765.000000	24	-28.089236	55.837428	-53.758354	29.886776	-53.895688	36.433458	9.300516	31.408256	27.807309	24.287663	21.240135	17.841497	14.450496	10.969524	7.547889	3.930769	2.336907	3.859187	49.830065	37.028350	0.372975	1.499246	-0.120820	-0.066222	-0.020996	0.055451	167.599103	6.762736	-0.817862	0.216888	0.332627	0.052594	-49384.141066	-49995.852327	49993.289454	2318.588088	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2535.017985	49381.815637	-49998.620738	1043.451758	49995.619805	-49115.446240	0.679951
766.000000	24	-28.307443	55.821406	-53.758354	29.886776	-53.895688	36.151798	9.086886	31.271057	27.636723	24.094380	21.122135	17.744704	14.386408	10.883828	7.494619	3.897931	2.307790	3.855036	49.527155	36.686824	0.368776	1.496705	-0.122494	-0.077605	-0.019330	0.053758	167.460818	6.763553	-0.815364	0.220219	0.333463	0.054252	-49384.141066	-49995.852327	49993.289454	2324.616419	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2530.440666	49381.815637	-49998.620738	1047.973006	49995.619805	-49115.446240	0.679951
767.000000	24	-28.565325	55.821406	-53.804132	29.892117	-53.880428	35.936412	8.796960	31.030959	27.466137	23.987001	21.014862	17.626402	14.290274	10.830268	7.452003	3.881512	2.274512	3.842585	49.375700	36.476654	0.375075	1.488236	-0.125005	-0.077605	-0.020996	0.054604	167.331175	6.763553	-0.813698	0.216888	0.352703	0.051764	-49384.141066	-49995.852327	49993.289454	2315.573922	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2530.440666	49381.815637	-49998.620738	1038.930509	49995.619805	-49115.446240	0.679951
768.000000	24	-28.862880	55.810724	-53.804132	29.897458	-53.926206	35.721025	8.552812	30.928060	27.252904	23.793718	20.886135	17.518855	14.194141	10.744572	7.377425	3.865093	2.253714	3.842585	49.173760	36.187670	0.370875	1.484002	-0.125841	-0.075979	-0.021830	0.055451	167.175604	6.760285	-0.808701	0.215222	0.353540	0.053423	-49384.141066	-49995.852327	49993.289454	2318.588088	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2535.017985	49381.815637	-49998.620738	1044.958841	49995.619805	-49115.446240	0.679951
769.000000	24	-29.100925	55.805383	-53.743095	29.908139	-53.895688	35.505639	8.323923	30.653662	27.082318	23.729290	20.757408	17.422063	14.119371	10.680300	7.345463	3.848674	2.228756	3.834284	48.896093	35.872415	0.368776	1.474686	-0.128352	-0.075979	-0.017664	0.054604	167.037318	6.760285	-0.805369	0.216055	0.351030	0.052594	-49384.141066	-49995.852327	49993.289454	2321.602253	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2530.440666	49381.815637	-49998.620738	1041.944675	49995.619805	-49115.446240	0.679951
770.000000	24	-29.418317	55.800043	-53.758354	29.902799	-53.895688	35.273684	8.064516	30.447863	26.911731	23.557483	20.617954	17.336025	14.023237	10.616028	7.292192	3.782998	2.216277	3.821832	48.719396	35.609703	0.377174	1.465370	-0.133373	-0.077605	-0.019330	0.055451	166.907676	6.761102	-0.800372	0.217720	0.353540	0.053423	-49384.141066	-49995.852327	49993.289454	2317.081005	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2533.492212	49381.815637	-49998.620738	1044.958841	49995.619805	-49115.446240	0.679951
771.000000	24	-29.636525	55.805383	-53.804132	29.913480	-53.910947	35.008593	7.820368	30.276365	26.741145	23.450104	20.467772	17.217723	13.948467	10.573180	7.228268	3.758370	2.187159	3.805230	48.466971	35.346990	0.372975	1.461136	-0.134210	-0.083296	-0.017664	0.041901	166.778033	6.763553	-0.797041	0.215222	0.356049	0.053423	-49384.141066	-49995.852327	49993.289454	2320.095170	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2533.492212	49381.815637	-49998.620738	1041.944675	49995.619805	-49115.446240	0.679951
772.000000	24	-29.914243	55.794702	-53.773614	29.913480	-53.880428	34.793207	7.583850	30.139165	26.591882	23.213869	20.339045	17.131685	13.873697	10.508908	7.206960	3.733742	2.162201	3.796929	48.138819	35.163091	0.372975	1.455208	-0.136720	-0.082483	-0.031828	0.042748	166.622462	6.762736	-0.796208	0.218553	0.354376	0.054252	-49384.141066	-49995.852327	49993.289454	2318.588088	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2533.492212	49381.815637	-49998.620738	1050.987172	49995.619805	-49115.446240	0.679951
773.000000	24	-30.191961	55.805383	-53.788873	29.918821	-53.895688	34.577820	7.316813	29.933367	26.378649	23.042062	20.210318	16.981119	13.777563	10.444636	7.143036	3.709113	2.133084	3.780327	47.911637	34.821565	0.372975	1.447586	-0.139230	-0.082483	-0.031828	0.043595	166.510105	6.765187	-0.794542	0.218553	0.351867	0.054252	-49384.141066	-49995.852327	49993.289454	2312.559756	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2530.440666	49381.815637	-49998.620738	1047.973006	49995.619805	-49115.446240	0.679951
774.000000	24	-30.469680	55.794702	-53.758354	29.918821	-53.895688	34.329297	7.057405	29.727568	26.229386	22.913207	20.060136	16.895081	13.681430	10.401788	7.100420	3.688589	2.116445	3.772026	47.633970	34.532581	0.372975	1.442504	-0.140067	-0.081670	-0.031828	0.041054	166.354534	6.763553	-0.790378	0.230213	0.354376	0.055081	-49384.141066	-49995.852327	49993.289454	2314.066839	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2530.440666	49381.815637	-49998.620738	1043.451758	49995.619805	-49115.446240	0.679951
775.000000	24	-30.430006	55.789361	-53.788873	29.913480	-53.895688	34.130479	6.836146	29.624669	26.165417	22.784352	20.006500	16.798289	13.606660	10.316092	7.068458	3.643437	2.116445	3.759574	47.230090	34.269869	0.368776	1.437423	-0.140904	-0.089800	-0.031828	0.041901	166.216248	6.766821	-0.787047	0.228547	0.354376	0.060885	-49384.141066	-49995.852327	49993.289454	2312.559756	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2531.966439	49381.815637	-49998.620738	1044.958841	49995.619805	-49115.446240	0.679951
776.000000	24	-30.787072	55.784021	-53.758354	29.913480	-53.880428	33.931661	6.561480	29.384571	25.973507	22.719924	19.877773	16.701496	13.478482	10.251820	7.036496	3.622914	2.099806	3.734671	47.028150	34.059699	0.368776	1.426414	-0.142578	-0.091426	-0.030994	0.041901	166.086606	6.765187	-0.784548	0.227715	0.353540	0.064202	-49384.141066	-49995.852327	49993.289454	2312.559756	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2530.440666	49381.815637	-49998.620738	1050.987172	49995.619805	-49115.446240	0.679951
777.000000	24	-31.163976	55.778680	-53.773614	29.924162	-53.926206	33.699706	6.302072	29.247372	25.717628	22.462213	19.738319	16.572440	13.425074	10.166124	6.972572	3.594180	2.087327	3.730521	46.624271	33.823258	0.377174	1.426414	-0.145925	-0.091426	-0.031828	0.041901	165.982892	6.763553	-0.781217	0.229380	0.355213	0.064202	-49384.141066	-49995.852327	49993.289454	2309.545590	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2531.966439	49381.815637	-49998.620738	1049.480089	49995.619805	-49115.446240	0.679951
778.000000	24	-31.382183	55.789361	-53.773614	29.913480	-53.956725	33.434615	6.073183	28.972974	25.611011	22.333358	19.609592	16.464892	13.328941	10.123276	6.908648	3.573657	2.074848	3.684865	46.422331	33.481732	0.375075	1.417945	-0.147599	-0.091426	-0.030994	0.042748	165.827320	6.762736	-0.776220	0.230213	0.354376	0.064202	-49384.141066	-49995.852327	49993.289454	2308.038508	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2533.492212	49381.815637	-49998.620738	1047.973006	49995.619805	-49115.446240	0.679951
779.000000	24	-31.699576	55.762658	-53.773614	29.918821	-53.910947	33.202660	5.813776	28.801475	25.419102	22.225979	19.459410	16.378855	13.232808	10.059004	6.887340	3.536714	2.062369	3.668263	46.220391	33.219019	0.370875	1.410323	-0.149272	-0.093052	-0.030161	0.041054	165.697678	6.766004	-0.772055	0.231046	0.356886	0.063373	-49384.141066	-49995.852327	49993.289454	2314.066839	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2530.440666	49381.815637	-49998.620738	1047.973006	49995.619805	-49115.446240	0.679951
780.000000	24	-31.977294	55.773339	-53.788873	29.918821	-53.910947	32.937569	5.569628	28.629976	25.312485	22.054172	19.352138	16.249798	13.158037	9.994732	6.844724	3.507981	2.037411	3.647510	45.866997	32.982578	0.370875	1.402701	-0.151783	-0.096304	-0.030994	0.041054	165.533464	6.765187	-0.768724	0.230213	0.352703	0.064202	-49384.141066	-49995.852327	49993.289454	2309.545590	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2527.389120	49381.815637	-49998.620738	1043.451758	49995.619805	-49115.446240	0.679951
781.000000	24	-32.235176	55.757317	-53.788873	29.934843	-53.926206	32.722182	5.325480	28.492777	25.035283	21.968268	19.201956	16.142251	13.061904	9.930460	6.759492	3.475143	1.983335	3.639209	45.589330	32.719865	0.368776	1.396772	-0.154293	-0.097930	-0.042659	0.040207	165.421107	6.765187	-0.762061	0.228547	0.355213	0.062544	-49384.141066	-49995.852327	49993.289454	2309.545590	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2536.543758	49381.815637	-49998.620738	1043.451758	49995.619805	-49115.446240	0.679951
782.000000	24	-32.512894	55.767998	-53.788873	29.940184	-53.910947	32.523364	5.073702	28.218379	24.928666	21.796461	19.073229	16.056213	12.987134	9.823340	6.716876	3.421781	1.941739	3.635059	45.412632	32.483424	0.368776	1.389997	-0.157640	-0.097930	-0.041825	0.041901	165.291464	6.761919	-0.758730	0.229380	0.353540	0.063373	-49384.141066	-49995.852327	49993.289454	2305.024342	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2538.069530	49381.815637	-49998.620738	1043.451758	49995.619805	-49115.446240	0.679951
783.000000	24	-32.770775	55.767998	-53.788873	29.924162	-53.926206	32.241705	4.821924	28.046881	24.736757	21.646130	18.923047	15.927156	12.923045	9.769780	6.684914	3.388943	1.933419	3.630908	45.134965	32.141898	0.370875	1.383222	-0.160988	-0.098743	-0.041825	0.042748	165.153179	6.765187	-0.757064	0.228547	0.351030	0.064202	-49384.141066	-49995.852327	49993.289454	2308.038508	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2536.543758	49381.815637	-49998.620738	1047.973006	49995.619805	-49115.446240	0.679951
784.000000	24	-33.008820	55.762658	-53.788873	29.934843	-53.895688	32.042886	4.570147	27.875382	24.630140	21.474323	18.826502	15.841118	12.816230	9.748356	6.642298	3.364315	1.904302	3.618457	44.857298	31.852914	0.368776	1.373906	-0.162661	-0.109312	-0.042659	0.042748	165.006250	6.765187	-0.751234	0.230213	0.354376	0.063373	-49384.141066	-49995.852327	49993.289454	2303.517259	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2535.017985	49381.815637	-49998.620738	1044.958841	49995.619805	-49115.446240	0.679951
785.000000	24	-33.306375	55.762658	-53.788873	29.929502	-53.926206	31.844068	4.325999	27.738183	24.438231	21.302516	18.697775	15.712062	12.741460	9.684084	6.567720	3.331477	1.866864	3.610156	44.655358	31.616473	0.368776	1.367978	-0.164335	-0.110125	-0.043492	0.041054	164.859322	6.763553	-0.749568	0.228547	0.354376	0.063373	-49384.141066	-49995.852327	49993.289454	2302.010176	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2541.121076	49381.815637	-49998.620738	1049.480089	49995.619805	-49115.446240	0.679951
786.000000	24	-33.544420	55.746635	-53.773614	29.929502	-53.910947	31.595545	4.081851	27.532384	24.310291	21.195137	18.569048	15.604515	12.634645	9.619813	6.546412	3.306849	1.879343	3.610156	44.428176	31.380032	0.368776	1.361203	-0.165172	-0.110938	-0.041825	0.042748	164.703751	6.765187	-0.745404	0.231046	0.352703	0.065861	-49384.141066	-49995.852327	49993.289454	2302.010176	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2538.069530	49381.815637	-49998.620738	1044.958841	49995.619805	-49115.446240	0.679951
787.000000	24	-33.822138	55.757317	-53.758354	29.934843	-53.941465	31.363591	3.822443	27.360886	24.054412	21.023330	18.440321	15.539986	12.549193	9.544829	6.514450	3.274011	1.850226	3.601855	44.150509	31.064777	0.372975	1.356122	-0.169356	-0.110125	-0.042659	0.023270	164.548180	6.763553	-0.740407	0.231046	0.354376	0.063373	-49384.141066	-49995.852327	49993.289454	2300.503093	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2545.698395	49381.815637	-49998.620738	1040.437592	49995.619805	-49115.446240	0.679951
788.000000	24	-34.080020	55.735954	-53.758354	29.940184	-53.941465	31.148204	3.563036	27.086487	23.862502	20.915950	18.322321	15.378665	12.463741	9.448421	6.450526	3.245278	1.804469	3.585253	43.973812	30.775793	0.368776	1.349347	-0.171866	-0.110125	-0.043492	0.023270	164.427180	6.765187	-0.739574	0.228547	0.352703	0.061715	-49384.141066	-49995.852327	49993.289454	2297.488928	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2538.069530	49381.815637	-49998.620738	1047.973006	49995.619805	-49115.446240	0.679951
789.000000	24	-34.337901	55.741295	-53.804132	29.940184	-53.941465	30.849977	3.334147	26.880689	23.713239	20.722667	18.225776	15.303382	12.367608	9.373437	6.397255	3.216544	1.779511	3.581102	43.569932	30.513080	0.372975	1.340031	-0.172703	-0.117442	-0.051823	0.020729	164.262966	6.764370	-0.734577	0.231879	0.351030	0.062544	-49384.141066	-49995.852327	49993.289454	2297.488928	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2538.069530	49381.815637	-49998.620738	1041.944675	49995.619805	-49115.446240	0.679951
790.000000	24	-34.575945	55.725272	-53.788873	29.934843	-53.910947	30.684295	3.059481	26.709190	23.563976	20.615288	18.064867	15.174326	12.250112	9.341301	6.365293	3.200125	1.771192	3.560349	43.342750	30.224097	0.372975	1.332409	-0.176050	-0.117442	-0.052656	0.022423	164.141966	6.765187	-0.731246	0.230213	0.372779	0.064202	-49384.141066	-49995.852327	49993.289454	2300.503093	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2536.543758	49381.815637	-49998.620738	1043.451758	49995.619805	-49115.446240	0.679951
791.000000	24	-34.873501	55.741295	-53.804132	29.945524	-53.895688	30.419203	2.807703	26.606291	23.372067	20.464957	17.968322	15.088288	12.196704	9.234181	6.333331	3.167288	1.754553	3.547898	43.166053	29.961384	0.366676	1.329021	-0.177724	-0.117442	-0.051823	0.023270	163.969109	6.765187	-0.725416	0.228547	0.374452	0.064202	-49384.141066	-49995.852327	49993.289454	2297.488928	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2539.595303	49381.815637	-49998.620738	1047.973006	49995.619805	-49115.446240	0.679951
792.000000	24	-35.131382	55.725272	-53.804132	29.950865	-53.941465	30.187249	2.586444	26.400492	23.180157	20.271674	17.839594	14.969986	12.121934	9.180621	6.258753	3.163183	1.742074	3.552048	42.812658	29.724943	0.372975	1.323940	-0.181071	-0.116629	-0.051823	0.023270	163.830824	6.764370	-0.723750	0.231046	0.374452	0.074982	-49384.141066	-49995.852327	49993.289454	2298.996010	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2533.492212	49381.815637	-49998.620738	1052.494255	49995.619805	-49115.446240	0.679951
793.000000	24	-35.409101	55.725272	-53.788873	29.945524	-53.941465	29.971862	2.311777	26.194694	23.009571	20.121343	17.700140	14.862439	12.047164	9.094925	6.226791	3.138554	1.733755	3.535446	42.534991	29.514773	0.370875	1.316318	-0.183582	-0.115816	-0.052656	0.022423	163.675253	6.766821	-0.719586	0.232712	0.372779	0.073323	-49384.141066	-49995.852327	49993.289454	2295.981845	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2538.069530	49381.815637	-49998.620738	1049.480089	49995.619805	-49115.446240	0.679951
794.000000	24	-35.627308	55.709250	-53.804132	29.950865	-53.895688	29.706771	2.067629	26.023195	22.902954	20.013964	17.571413	14.744137	11.940349	9.041365	6.184175	3.113926	1.717116	3.531296	42.282566	29.199518	0.370875	1.309543	-0.183582	-0.129637	-0.052656	0.022423	163.554253	6.763553	-0.714589	0.245204	0.375289	0.074152	-49384.141066	-49995.852327	49993.289454	2295.981845	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2538.069530	49381.815637	-49998.620738	1044.958841	49995.619805	-49115.446240	0.679951
795.000000	24	-35.905026	55.703909	-53.773614	29.945524	-53.910947	29.524521	1.838740	25.817397	22.668398	19.820681	17.453413	14.636590	11.876260	8.944957	6.162867	3.109821	1.696318	3.518844	41.929172	28.884263	0.370875	1.300227	-0.186929	-0.128824	-0.052656	0.022423	163.407325	6.762736	-0.713756	0.245204	0.375289	0.074152	-49384.141066	-49995.852327	49993.289454	2300.503093	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2535.017985	49381.815637	-49998.620738	1043.451758	49995.619805	-49115.446240	0.679951
796.000000	24	-36.162908	55.703909	-53.773614	29.950865	-53.941465	29.275998	1.571703	25.577298	22.497812	19.713301	17.303232	14.561306	11.790808	8.902109	6.066981	3.076983	1.671360	3.522995	41.601019	28.621551	0.372975	1.296840	-0.188603	-0.129637	-0.053490	0.023270	163.260396	6.764370	-0.710424	0.245204	0.375289	0.074982	-49384.141066	-49995.852327	49993.289454	2297.488928	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2531.966439	49381.815637	-49998.620738	1043.451758	49995.619805	-49115.446240	0.679951
797.000000	24	-36.440626	55.703909	-53.743095	29.945524	-53.910947	28.994339	1.327555	25.405800	22.305902	19.584446	17.185232	14.464514	11.673312	8.816413	6.024365	3.048250	1.654721	3.510543	41.399080	28.358838	0.370875	1.288371	-0.190276	-0.131264	-0.053490	0.022423	163.122111	6.761102	-0.704594	0.244372	0.374452	0.074152	-49384.141066	-49995.852327	49993.289454	2294.474762	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2530.440666	49381.815637	-49998.620738	1046.465923	49995.619805	-49115.446240	0.679951
798.000000	24	-36.638997	55.693228	-53.758354	29.950865	-53.910947	28.845225	1.045259	25.165701	22.156639	19.412639	17.067232	14.346212	11.598542	8.741429	5.992403	2.953841	1.625603	3.493941	41.045685	28.043583	0.370875	1.281596	-0.194460	-0.129637	-0.063487	0.022423	162.992468	6.761102	-0.702096	0.241873	0.373616	0.074152	-49384.141066	-49995.852327	49993.289454	2291.460596	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2535.017985	49381.815637	-49998.620738	1047.973006	49995.619805	-49115.446240	0.679951
799.000000	24	-36.857204	55.687887	-53.773614	29.961547	-53.895688	28.546998	0.816370	24.994203	21.943407	19.262308	16.917050	14.217155	11.502408	8.698581	5.949787	2.925108	1.604805	3.493941	40.793260	27.859684	0.375075	1.276514	-0.196971	-0.138581	-0.061821	0.023270	162.810969	6.763553	-0.701263	0.243539	0.372779	0.075811	-49384.141066	-49995.852327	49993.289454	2289.953513	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2531.966439	49381.815637	-49998.620738	1041.944675	49995.619805	-49115.446240	0.679951
800.000000	24	-37.134922	55.687887	-53.788873	29.961547	-53.910947	28.348179	0.572222	24.788404	21.858114	19.133453	16.809778	14.109608	11.438319	8.623597	5.917825	2.904584	1.588166	3.469038	40.591321	27.518158	0.372975	1.268045	-0.199481	-0.140207	-0.063487	0.022423	162.664040	6.762736	-0.695433	0.243539	0.374452	0.075811	-49384.141066	-49995.852327	49993.289454	2292.967679	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2535.017985	49381.815637	-49998.620738	1052.494255	49995.619805	-49115.446240	0.679951
801.000000	24	-37.432478	55.682546	-53.773614	29.956206	-53.895688	28.066520	0.320444	24.685505	21.666204	18.983122	16.648869	14.023570	11.342186	8.559325	5.853901	2.875851	1.575687	3.477339	40.212684	27.255446	0.370875	1.262117	-0.201992	-0.138581	-0.064321	0.021576	162.508469	6.762736	-0.694600	0.241873	0.374452	0.074982	-49384.141066	-49995.852327	49993.289454	2292.967679	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2538.069530	49381.815637	-49998.620738	1043.451758	49995.619805	-49115.446240	0.679951
802.000000	24	-37.650685	55.671865	-53.788873	29.950865	-53.895688	27.834565	0.061037	24.376807	21.452971	18.875742	16.541596	13.916023	11.235371	8.473629	5.800631	2.838908	1.559049	3.473189	40.061229	26.992733	0.372975	1.254495	-0.204502	-0.139394	-0.061821	0.019882	162.387469	6.764370	-0.692102	0.243539	0.376125	0.074152	-49384.141066	-49995.852327	49993.289454	2291.460596	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2536.543758	49381.815637	-49998.620738	1047.973006	49995.619805	-49115.446240	0.679951
803.000000	24	-37.908567	55.671865	-53.758354	29.961547	-53.941465	27.602611	-0.183111	24.205308	21.218415	18.660983	16.423597	13.797721	11.171283	8.430781	5.768669	2.818385	1.542410	3.473189	39.834047	26.782563	0.372975	1.247720	-0.206176	-0.140207	-0.064321	0.021576	162.249184	6.763553	-0.689603	0.245204	0.376125	0.075811	49382.533845	-49995.852327	49993.289454	2285.432265	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2535.017985	49381.815637	-49998.620738	1047.973006	49995.619805	-49115.446240	0.679951
804.000000	24	-38.166448	55.682546	-53.758354	29.956206	-53.956725	27.403792	-0.427259	24.068109	21.090475	18.532128	16.294870	13.700929	11.043105	8.355797	5.694091	2.789652	1.513292	3.456587	39.404925	26.388494	0.372975	1.242639	-0.207849	-0.146711	-0.065154	0.024116	162.128184	6.762736	-0.684606	0.244372	0.373616	0.074982	49382.533845	-49995.852327	49993.289454	2288.446430	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2535.017985	49381.815637	-49998.620738	1049.480089	49995.619805	-49115.446240	0.679951
