Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun004.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Disp	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
122.000000	4	-0.625629	27.216407	47.409742	-54.017762	28.060244	-53.926206	2.187002	1.749287	1.556600	1.310028	0.890362	0.591510	0.491348	0.235664	0.042616	0.049257	0.033277	0.029054	3.205794	2.889837	-0.006299	0.000847	0.009205	0.000000	-0.003333	0.003388	-0.004902	0.009994	0.039144	0.002510	0.001658	194.128140	187.452497	235.818324	240.668160	226.446113	-128.275193	-143.408377	-142.013126	-134.551319	-180.294525	-129.559115	-161.091237	-189.810052	-118.828536	274.421434	0.000000
123.000000	4	-0.625629	27.474288	47.388379	-54.063540	28.060244	-53.941465	2.187002	1.749287	1.513953	1.245601	0.901090	0.634529	0.534074	0.246376	0.063924	0.045152	0.033277	0.037355	3.306764	2.916109	0.000000	0.001694	0.010879	0.001626	-0.001666	0.003388	-0.003268	0.008329	0.039144	0.000000	0.000829	197.142305	185.926724	240.395642	240.668160	232.549204	-123.697874	-146.422543	-145.064672	-140.579650	-186.397617	-126.544949	-161.091237	-198.852549	-115.776990	269.924786	0.000000
124.000000	4	-0.625629	27.732170	47.404401	-54.063540	28.060244	-53.910947	2.220138	1.749287	1.492630	1.288553	0.911817	0.656038	0.512711	0.267800	0.053270	0.045152	0.029118	0.033204	3.306764	2.916109	0.000000	0.000000	0.008368	-0.001626	-0.000833	0.002541	-0.000817	0.006663	0.037478	0.000000	0.000000	198.649388	184.400951	237.344097	243.682326	232.549204	-129.800965	-144.915460	-149.641991	-142.086733	-181.820298	-132.573280	-162.617009	-191.317135	-120.354308	272.922551	0.000000
125.000000	4	-0.633259	27.890866	47.404401	-54.063540	28.065584	-53.910947	2.269843	1.783587	1.535276	1.310028	0.901090	0.656038	0.491348	0.257088	0.085232	0.053362	0.024958	0.033204	3.357248	2.942380	-0.004199	0.004234	0.009205	0.000813	-0.000833	0.001694	-0.001634	0.008329	0.039977	0.000837	0.000000	206.184802	187.452497	243.447188	246.696491	238.652296	-129.800965	-140.394211	-151.167764	-137.565485	-187.923390	-131.066198	-161.091237	-192.824217	-121.880081	275.920317	0.000000
126.000000	4	-0.625629	28.148747	47.409742	-54.063540	28.060244	-53.910947	2.269843	1.783587	1.535276	1.310028	0.933271	0.634529	0.512711	0.235664	0.074578	0.053362	0.024958	0.037355	3.382491	2.942380	-0.002100	0.000847	0.009205	0.000813	0.000000	0.002541	-0.000817	0.008329	0.036645	0.000000	-0.001658	206.184802	196.607134	240.395642	246.696491	240.178069	-128.275193	-146.422543	-148.116218	-133.044236	-189.449163	-135.587446	-161.091237	-201.866715	-123.405854	281.915848	0.000000
127.000000	4	-0.625629	28.366955	47.415082	-54.048280	28.054903	-53.910947	2.253274	1.749287	1.577923	1.352980	0.954726	0.699057	0.534074	0.267800	0.063924	0.061571	0.033277	0.020753	3.407733	2.994922	-0.004199	0.002541	0.009205	0.006504	-0.000833	0.003388	-0.000817	0.006663	0.040810	-0.000837	-0.000829	206.184802	190.504043	243.447188	257.246071	243.229614	-135.904057	-149.436709	-154.219309	-137.565485	-190.974935	-128.052032	-162.617009	-204.880880	-121.880081	286.412497	0.000000
128.000000	4	-0.633259	28.664510	47.409742	-54.033021	28.054903	-53.926206	2.286411	1.817887	1.577923	1.310028	0.943999	0.688302	0.534074	0.278512	0.095886	0.053362	0.020798	0.029054	3.407733	3.021194	-0.008399	0.001694	0.010042	0.004065	-0.000833	0.002541	-0.000817	0.003331	0.039977	0.001673	-0.000829	210.706051	192.029815	254.127598	260.260237	244.755387	-132.852511	-147.929626	-155.745082	-140.579650	-190.974935	-132.573280	-167.194328	-201.866715	-124.931627	289.410263	0.000000
129.000000	4	-0.640889	28.882717	47.436445	-54.048280	28.054903	-53.926206	2.336115	1.852187	1.620569	1.352980	0.965453	0.699057	0.555437	0.267800	0.074578	0.065676	0.037437	0.037355	3.483461	3.073736	-0.006299	0.000847	0.010879	0.004878	-0.001666	0.003388	-0.000817	0.002499	0.040810	-0.000837	0.000829	206.184802	195.081361	254.127598	261.767320	247.806933	-138.955603	-155.465040	-158.796628	-145.100899	-195.552254	-134.080363	-168.720101	-203.373797	-123.405854	295.405794	0.000000
130.000000	4	-0.640889	29.081088	47.420423	-54.033021	28.044221	-53.910947	2.352683	1.852187	1.620569	1.374456	0.976180	0.699057	0.555437	0.299936	0.085232	0.057466	0.037437	0.029054	3.483461	3.152550	-0.002100	0.001694	0.010879	0.004065	-0.004166	0.003388	0.000000	0.000833	0.040810	0.003346	0.000829	212.213134	195.081361	261.756463	269.302734	249.332706	-138.955603	-155.465040	-160.322401	-142.086733	-198.603800	-135.587446	-162.617009	-203.373797	-129.508946	290.909146	0.000000
131.000000	4	-0.633259	29.358806	47.436445	-54.033021	28.033540	-53.895688	2.418956	1.886486	1.599246	1.331504	0.997635	0.720566	0.555437	0.299936	0.074578	0.061571	0.041597	0.033204	3.483461	3.152550	0.000000	0.001694	0.011715	0.004878	0.004999	0.001694	0.000817	0.001666	0.038311	-0.000837	0.000829	218.241465	195.081361	257.179144	269.302734	256.961570	-138.955603	-156.972123	-152.693536	-145.100899	-195.552254	-146.137026	-168.720101	-206.387963	-126.457400	299.902443	0.000000
132.000000	4	-0.610370	29.537339	47.436445	-54.033021	28.033540	-53.956725	2.402388	1.886486	1.641893	1.352980	0.986908	0.709812	0.566118	0.321360	0.074578	0.086200	0.033277	0.037355	3.533946	3.178821	-0.002100	0.000847	0.014226	0.004065	0.005832	0.003388	-0.001634	0.002499	0.039144	-0.000837	0.001658	215.227300	198.132907	258.704917	273.823983	256.961570	-140.481376	-153.957957	-154.219309	-148.115065	-200.129573	-143.122860	-170.245874	-204.880880	-131.034719	296.904677	0.000000
133.000000	4	-0.640889	29.795221	47.441786	-54.078799	28.044221	-53.910947	2.435524	1.920786	1.641893	1.395932	1.029817	0.731321	0.598163	0.310648	0.085232	0.082095	0.029118	0.029054	3.559188	3.205092	0.002100	0.002541	0.014226	0.002439	0.005832	0.000847	-0.001634	-0.001666	0.040810	-0.000837	0.001658	224.269797	202.710226	264.808009	272.316900	264.590435	-137.429830	-155.465040	-160.322401	-148.115065	-198.603800	-141.615778	-168.720101	-204.880880	-126.457400	302.900208	0.000000
134.000000	4	-0.618000	29.993591	47.447127	-54.048280	28.038881	-53.926206	2.468661	1.989386	1.705863	1.395932	1.019089	0.699057	0.576800	0.299936	0.063924	0.082095	0.041597	0.041505	3.609673	3.257635	-0.004199	0.003388	0.016736	0.004878	0.006665	0.002541	0.000000	-0.001666	0.039977	0.001673	0.000000	222.762714	207.287544	255.653371	278.345231	267.641980	-145.058694	-156.972123	-163.373947	-146.607982	-203.181119	-140.108695	-168.720101	-210.909212	-124.931627	301.401326	0.000000
135.000000	4	-0.625629	30.251473	47.457808	-54.048280	28.022858	-53.956725	2.501797	1.955086	1.705863	1.417408	1.040544	0.763585	0.608844	0.299936	0.106540	0.069781	0.037437	0.037355	3.634916	3.283906	-0.002100	0.004234	0.015900	0.009756	0.003333	0.001694	-0.001634	-0.001666	0.036645	0.000000	0.000000	222.762714	207.287544	267.859554	279.852314	267.641980	-148.110240	-161.493371	-163.373947	-152.636313	-198.603800	-144.629943	-176.348965	-212.416295	-135.612037	316.390154	0.000000
136.000000	4	-0.610370	30.469680	47.468490	-54.048280	28.028199	-53.926206	2.518365	2.023685	1.748509	1.417408	1.083453	0.731321	0.598163	0.289224	0.106540	0.086200	0.049916	0.033204	3.634916	3.362720	-0.004199	0.005081	0.015063	0.010569	0.003333	0.003388	-0.001634	-0.001666	0.031648	-0.001673	0.001658	222.762714	204.235999	264.808009	284.373563	270.693526	-146.584467	-161.493371	-166.425492	-154.143396	-201.655346	-150.658275	-174.823192	-212.416295	-129.508946	317.889037	0.000000
137.000000	4	-0.625629	30.727561	47.457808	-54.048280	28.028199	-53.926206	2.551502	1.955086	1.727186	1.524787	1.104907	0.752831	0.640889	0.289224	0.106540	0.077990	0.041597	0.041505	3.634916	3.388991	-0.004199	0.004234	0.013389	0.011382	0.004999	0.001694	-0.001634	-0.004997	0.022487	0.000000	0.001658	228.791045	207.287544	272.436873	288.894811	270.693526	-148.110240	-161.493371	-167.951265	-148.115065	-203.181119	-146.137026	-173.297420	-209.402129	-132.560492	317.889037	0.000000
138.000000	4	-0.633259	30.925932	47.463149	-54.078799	28.022858	-53.956725	2.568070	2.057985	1.769832	1.503311	1.094180	0.752831	0.630207	0.321360	0.095886	0.086200	0.041597	0.037355	3.634916	3.362720	-0.006299	0.003388	0.014226	0.008943	0.005832	0.003388	-0.000817	-0.004997	0.022487	-0.001673	0.001658	228.791045	211.864863	273.962646	290.401894	273.745072	-154.213332	-166.014620	-164.899719	-154.143396	-207.758437	-146.137026	-174.823192	-210.909212	-126.457400	320.886803	0.000000
139.000000	4	-0.618000	31.163976	47.479171	-54.033021	28.022858	-53.926206	2.584638	2.126585	1.791156	1.567739	1.115635	0.752831	0.619526	0.299936	0.138502	0.090304	0.045756	0.037355	3.710643	3.362720	0.000000	0.004234	0.014226	0.011382	0.004999	0.001694	-0.003268	-0.006663	0.026651	0.000000	-0.001658	234.819377	213.390636	272.436873	299.444391	276.796618	-148.110240	-167.521703	-169.477038	-155.650479	-210.809983	-146.137026	-176.348965	-215.430460	-134.086264	319.387920	0.000000
140.000000	4	-0.633259	31.362346	47.489853	-54.078799	28.012177	-53.941465	2.634343	2.126585	1.812479	1.610691	1.104907	0.795849	0.662252	0.332072	0.106540	0.082095	0.058235	0.041505	3.735885	3.388991	-0.002100	0.002541	0.015900	0.010569	0.006665	0.000000	-0.003268	-0.008329	0.027484	-0.001673	0.000829	234.819377	213.390636	273.962646	294.923143	276.796618	-148.110240	-166.014620	-172.528584	-152.636313	-204.706891	-150.658275	-180.926284	-221.458792	-132.560492	326.882334	0.000000
141.000000	4	-0.618000	31.659902	47.473830	-54.078799	28.001495	-53.956725	2.667479	2.057985	1.833802	1.610691	1.115635	0.795849	0.640889	0.342784	0.117194	0.090304	0.062395	0.045656	3.735885	3.520347	0.004199	0.004234	0.016736	0.008943	0.004166	0.000000	0.000000	-0.008329	0.025818	0.000837	0.000829	234.819377	216.442182	280.065737	299.444391	287.477028	-151.161786	-169.028786	-177.105902	-157.157562	-210.809983	-153.672440	-180.926284	-221.458792	-134.086264	328.381217	0.000000
142.000000	4	-0.633259	31.858272	47.473830	-54.078799	28.012177	-53.956725	2.650911	2.160884	1.855126	1.589215	1.126362	0.763585	0.640889	0.321360	0.138502	0.086200	0.062395	0.049806	3.761128	3.520347	-0.002100	0.005081	0.019247	0.008943	0.007498	0.001694	0.000817	-0.006663	0.026651	-0.000837	-0.001658	231.805211	216.442182	278.539964	303.965640	287.477028	-152.687559	-176.564200	-175.580130	-155.650479	-210.809983	-152.165358	-177.874738	-218.444626	-131.034719	332.877866	0.000000
143.000000	4	-0.625629	32.076479	47.484512	-54.078799	28.012177	-53.956725	2.717184	2.092285	1.855126	1.653642	1.137089	0.785095	0.651570	0.321360	0.117194	0.094409	0.070714	0.045656	3.786370	3.599161	-0.004199	0.004234	0.017573	0.013821	0.004999	0.000847	0.000817	-0.009161	0.024986	0.000000	-0.001658	236.326460	224.071046	278.539964	302.458557	292.054347	-157.264877	-172.042951	-181.683221	-161.678810	-213.861529	-155.179523	-182.452057	-224.472957	-132.560492	335.875631	0.000000
144.000000	4	-0.625629	32.274850	47.489853	-54.048280	27.996155	-53.926206	2.717184	2.229484	1.897772	1.653642	1.179998	0.817359	0.672933	0.332072	0.095886	0.086200	0.054076	0.045656	3.786370	3.651704	0.000000	0.004234	0.020084	0.014634	0.004999	0.001694	-0.004085	-0.011660	0.023320	0.000837	-0.000829	236.326460	224.071046	284.643056	306.979805	293.580119	-154.213332	-173.550034	-180.157448	-163.185893	-212.335756	-158.193689	-183.977830	-221.458792	-138.663583	341.871163	0.000000
145.000000	4	-0.640889	32.552568	47.489853	-54.017762	27.990814	-53.926206	2.750320	2.195184	1.919095	1.632167	1.169271	0.817359	0.662252	0.353496	0.106540	0.086200	0.058235	0.053957	3.811613	3.599161	-0.002100	0.005928	0.018410	0.012195	0.003333	0.000000	-0.002451	-0.012493	0.022487	0.001673	-0.001658	246.876040	221.019500	293.797693	317.529385	298.157438	-161.842196	-176.564200	-175.580130	-164.692976	-218.438847	-152.165358	-185.503603	-221.458792	-138.663583	341.871163	0.000000
146.000000	4	-0.618000	32.750938	47.489853	-54.048280	27.990814	-53.926206	2.766888	2.160884	1.919095	1.696594	1.179998	0.817359	0.662252	0.342784	0.127848	0.094409	0.087353	0.045656	3.912583	3.625432	0.000000	0.007622	0.020084	0.013008	0.004166	0.002541	-0.001634	-0.014158	0.023320	0.000837	-0.003317	242.354791	227.122592	281.591510	316.022303	302.734757	-160.316423	-184.099614	-181.683221	-164.692976	-215.387302	-156.686606	-180.926284	-222.965875	-138.663583	341.871163	0.000000
147.000000	4	-0.602741	32.969146	47.500534	-54.063540	28.001495	-53.941465	2.833161	2.160884	1.919095	1.675118	1.179998	0.828114	0.694296	0.342784	0.106540	0.098514	0.087353	0.037355	3.937825	3.704246	-0.002100	0.004234	0.021757	0.013821	0.005832	-0.000847	-0.000817	-0.013326	0.021654	-0.002510	-0.000829	242.354791	230.174137	293.797693	322.050634	305.786302	-157.264877	-173.550034	-184.734767	-166.200059	-216.913074	-162.714938	-183.977830	-225.980040	-137.137810	344.868928	0.000000
148.000000	4	-0.625629	33.207190	47.500534	-54.078799	28.001495	-53.926206	2.882866	2.298083	1.940419	1.718070	1.201453	0.838868	0.683615	0.353496	0.117194	0.102618	0.095672	0.049806	3.988310	3.677975	-0.004199	0.006775	0.020084	0.013821	0.002499	0.000847	0.000000	-0.014991	0.021654	-0.000837	-0.002488	248.383122	230.174137	293.797693	319.036468	311.889394	-163.367969	-181.085449	-184.734767	-163.185893	-226.067712	-159.700772	-185.503603	-224.472957	-134.086264	349.365577	0.000000
149.000000	4	-0.610370	33.405560	47.516556	-54.063540	28.001495	-53.926206	2.882866	2.298083	1.961742	1.653642	1.233634	0.828114	0.672933	0.364208	0.106540	0.102618	0.108151	0.053957	4.038795	3.756789	-0.002100	0.007622	0.019247	0.013821	0.004166	-0.000847	0.000000	-0.016657	0.022487	0.000837	0.000000	248.383122	233.225683	293.797693	323.557717	307.312075	-160.316423	-184.099614	-186.260540	-172.228390	-224.541939	-161.207855	-190.080921	-225.980040	-137.137810	350.864460	0.000000
150.000000	4	-0.640889	33.623768	47.516556	-54.048280	27.996155	-53.926206	2.916002	2.229484	2.004389	1.653642	1.233634	0.860378	0.683615	0.385632	0.138502	0.090304	0.095672	0.049806	4.013553	3.756789	0.000000	0.008469	0.019247	0.017073	0.005832	0.000847	0.000000	-0.017490	0.005830	-0.001673	-0.000829	254.411454	233.225683	296.849239	326.571883	307.312075	-164.893742	-184.099614	-187.786313	-167.707142	-223.016166	-162.714938	-193.132467	-228.994206	-143.240902	361.356640	0.000000
151.000000	4	-0.633259	33.822138	47.511216	-54.063540	28.001495	-53.910947	2.949138	2.332383	2.004389	1.696594	1.265816	0.860378	0.694296	0.385632	0.127848	0.098514	0.108151	0.053957	4.064038	3.835602	-0.004199	0.007622	0.020084	0.017886	0.013330	0.001694	-0.000817	-0.018323	0.006663	-0.002510	-0.000829	257.425620	234.751456	302.952331	331.093131	313.415167	-167.945288	-184.099614	-189.312086	-169.214225	-226.067712	-162.714938	-193.132467	-232.008372	-138.663583	361.356640	0.000000
152.000000	4	-0.610370	34.099857	47.521897	-54.048280	27.990814	-53.910947	2.932570	2.332383	2.068358	1.718070	1.233634	0.871133	0.683615	0.396344	0.149156	0.106723	0.103992	0.049806	4.114523	3.835602	-0.006299	0.009316	0.020084	0.017073	0.014997	-0.000847	-0.001634	-0.022487	0.009161	0.002510	-0.001658	258.932702	230.174137	302.952331	337.121463	317.992486	-169.471060	-184.099614	-193.889404	-172.228390	-226.067712	-165.729103	-191.606694	-230.501289	-144.766675	364.354406	0.000000
153.000000	4	-0.633259	34.258553	47.532579	-54.048280	27.985473	-53.941465	2.949138	2.298083	2.068358	1.696594	1.276543	0.871133	0.683615	0.374920	0.149156	0.106723	0.099832	0.045656	4.114523	3.888145	-0.004199	0.008469	0.021757	0.016260	0.013330	0.001694	-0.001634	-0.023320	0.007496	-0.002510	-0.000829	261.946868	237.803002	299.900785	341.642711	319.518258	-172.522606	-188.620863	-192.363631	-170.721307	-226.067712	-164.222020	-190.080921	-230.501289	-143.240902	368.851054	0.000000
154.000000	4	-0.625629	34.496597	47.532579	-54.078799	27.996155	-53.941465	2.965707	2.332383	2.089682	1.739546	1.276543	0.892642	0.704978	0.374920	0.127848	0.098514	0.099832	0.049806	4.190250	3.966959	0.000000	0.008469	0.021757	0.016260	0.013330	0.001694	0.002451	-0.021654	0.008329	-0.002510	-0.000829	263.453951	236.277229	312.106968	343.149794	321.044031	-167.945288	-187.113780	-189.312086	-170.721307	-232.170803	-165.729103	-193.132467	-232.008372	-146.292447	364.354406	0.000000
155.000000	4	-0.618000	34.734642	47.527238	-54.109317	27.974792	-53.910947	2.998843	2.400983	2.153652	1.782498	1.287271	0.903397	0.694296	0.385632	0.159810	0.106723	0.103992	0.058107	4.215492	3.993230	-0.004199	0.009316	0.023431	0.017886	0.014164	0.002541	0.000000	-0.021654	0.008329	-0.003346	-0.000829	263.453951	237.803002	309.055422	344.656877	331.724441	-169.471060	-191.635029	-193.889404	-176.749639	-229.119258	-165.729103	-196.184013	-238.036703	-149.343993	377.844351	0.000000
156.000000	4	-0.602741	34.933012	47.532579	-54.048280	27.974792	-53.941465	3.048548	2.366683	2.111005	1.825449	1.319452	0.924906	0.704978	0.396344	0.127848	0.110828	0.112311	0.049806	4.265977	3.993230	-0.002100	0.008469	0.025105	0.018699	0.011664	0.000000	-0.000817	-0.023320	0.008329	-0.001673	-0.000829	267.975200	248.483412	310.581195	344.656877	331.724441	-172.522606	-196.156277	-196.940950	-176.749639	-232.170803	-168.743269	-196.184013	-238.036703	-141.715129	377.844351	0.000000
157.000000	4	-0.625629	35.151219	47.543260	-54.078799	27.980132	-53.941465	3.114820	2.366683	2.153652	1.825449	1.308725	0.892642	0.704978	0.396344	0.149156	0.106723	0.112311	0.062258	4.366947	4.045772	-0.004199	0.009316	0.025941	0.017073	0.013330	0.000000	-0.000817	-0.022487	0.006663	-0.001673	-0.000829	269.482282	253.060731	313.632741	350.685208	337.827533	-170.996833	-191.635029	-203.044041	-178.256722	-230.645030	-168.743269	-193.132467	-241.050869	-147.818220	380.842117	0.000000
158.000000	4	-0.633259	35.369427	47.548601	-54.063540	27.980132	-53.926206	3.098252	2.469582	2.153652	1.868401	1.319452	0.935661	0.737022	0.407056	0.149156	0.114933	0.116471	0.053957	4.366947	4.019501	0.000000	0.010163	0.024268	0.019512	0.013330	0.001694	0.000817	-0.024986	0.008329	-0.000837	-0.000829	272.496448	245.431866	319.735832	356.713540	334.775987	-178.625698	-196.156277	-193.889404	-179.763805	-229.119258	-171.757435	-196.184013	-236.529620	-147.818220	383.839883	0.000000
159.000000	4	-0.610370	35.547960	47.569964	-54.048280	27.974792	-53.941465	3.147957	2.538182	2.153652	1.825449	1.330180	0.967925	0.726341	0.407056	0.149156	0.114933	0.120631	0.053957	4.417432	4.072044	-0.004199	0.009316	0.025941	0.019512	0.013330	0.001694	-0.001634	-0.024153	0.007496	-0.001673	0.000000	269.482282	246.957639	324.313151	358.220623	339.353306	-184.728789	-194.649194	-198.466723	-176.749639	-233.696576	-171.757435	-202.287104	-238.036703	-152.395539	388.336531	0.000000
160.000000	4	-0.633259	35.825678	47.553941	-54.048280	27.974792	-53.926206	3.181093	2.503882	2.238945	1.868401	1.362362	0.967925	0.747703	0.385632	0.127848	0.114933	0.128950	0.049806	4.467917	4.150857	-0.002100	0.010163	0.023431	0.021951	0.011664	0.001694	0.001634	-0.026651	0.008329	-0.000837	0.000000	272.496448	251.534958	322.787378	364.248954	339.353306	-181.677243	-196.156277	-199.992496	-185.792136	-235.222349	-174.771600	-206.864423	-244.065035	-147.818220	392.833180	0.000000
161.000000	4	-0.618000	36.024049	47.559282	-54.063540	27.969451	-53.895688	3.147957	2.538182	2.238945	1.868401	1.351634	0.957170	0.758385	0.407056	0.149156	0.123142	0.124790	0.053957	4.467917	4.150857	-0.002100	0.011010	0.023431	0.021951	0.012497	0.001694	-0.003268	-0.029150	0.005830	-0.003346	-0.000829	275.510614	256.112276	327.364697	365.756037	351.559489	-181.677243	-199.170443	-198.466723	-178.256722	-236.748122	-171.757435	-202.287104	-245.572117	-150.869766	391.334297	0.000000
162.000000	4	-0.618000	36.262093	47.575304	-54.078799	27.969451	-53.956725	3.214230	2.606781	2.238945	1.911353	1.383816	0.978680	0.769066	0.417768	0.149156	0.119037	0.124790	0.053957	4.467917	4.203400	-0.004199	0.011010	0.025105	0.021138	0.013330	0.000847	0.000817	-0.027484	0.009161	-0.000837	-0.000829	277.017697	256.112276	327.364697	368.770202	346.982170	-181.677243	-200.677526	-206.095587	-185.792136	-238.273895	-179.292849	-200.761331	-244.065035	-152.395539	400.327594	0.000000
163.000000	4	-0.625629	36.480300	47.559282	-54.048280	27.969451	-53.956725	3.247366	2.572481	2.260268	1.868401	1.383816	0.957170	0.779748	0.417768	0.159810	0.127247	0.124790	0.058107	4.467917	4.203400	-0.004199	0.010163	0.023431	0.019512	0.013330	0.000000	-0.001634	-0.029983	0.008329	-0.002510	-0.002488	287.567277	259.163822	327.364697	374.798534	356.136808	-186.254562	-205.198774	-212.198679	-187.299219	-239.799668	-177.785766	-208.390196	-245.572117	-155.447085	403.325360	0.000000
164.000000	4	-0.633259	36.698508	47.569964	-54.078799	27.958769	-53.910947	3.247366	2.606781	2.238945	1.911353	1.383816	0.967925	0.790429	0.417768	0.170464	0.127247	0.116471	0.058107	4.493160	4.282214	-0.004199	0.011010	0.025941	0.021138	0.013330	0.001694	-0.001634	-0.029983	0.008329	-0.001673	-0.001658	284.553111	257.638049	333.467788	374.798534	354.611035	-186.254562	-202.184609	-207.621360	-187.299219	-244.376986	-177.785766	-209.915969	-245.572117	-150.869766	407.822009	0.000000
165.000000	4	-0.640889	36.896878	47.585986	-54.033021	27.964110	-53.926206	3.313639	2.641081	2.302915	1.932829	1.394543	1.000189	0.790429	0.428480	0.159810	0.135456	0.120631	0.058107	4.594129	4.334756	-0.004199	0.011856	0.025941	0.025203	0.012497	0.002541	-0.001634	-0.031648	0.009161	-0.000837	0.001658	283.046028	268.318460	333.467788	382.333948	353.085262	-184.728789	-203.691691	-209.147133	-191.820467	-247.428532	-183.814098	-209.915969	-245.572117	-153.921312	410.819774	0.000000
166.000000	4	-0.625629	37.095248	47.575304	-54.063540	27.969451	-53.926206	3.346775	2.641081	2.324238	1.889877	1.437452	1.000189	0.822474	0.428480	0.159810	0.135456	0.120631	0.058107	4.568887	4.334756	-0.006299	0.011856	0.026778	0.026016	0.011664	0.002541	0.000000	-0.030815	-0.007496	0.000000	-0.000829	286.060194	266.792687	341.096653	377.812700	357.662580	-186.254562	-203.691691	-210.672906	-188.806302	-250.480078	-180.799932	-206.864423	-250.093366	-153.921312	418.314189	0.000000
167.000000	4	-0.625629	37.293619	47.585986	-54.033021	27.948088	-53.895688	3.363343	2.709680	2.366884	1.932829	1.448180	1.010944	0.811792	0.407056	0.138502	0.127247	0.120631	0.062258	4.619372	4.439841	-0.004199	0.011856	0.028452	0.026016	0.014164	0.001694	0.001634	-0.031648	-0.009161	0.000837	-0.001658	293.595608	274.421551	334.993561	386.855197	365.291445	-186.254562	-214.241271	-210.672906	-188.806302	-241.325441	-183.814098	-209.915969	-253.107532	-152.395539	418.314189	0.000000
168.000000	4	-0.633259	37.273782	47.585986	-54.048280	27.969451	-53.941465	3.363343	2.675381	2.345561	1.954305	1.448180	1.053963	0.822474	0.439192	0.138502	0.131352	0.124790	0.058107	4.619372	4.361027	-0.006299	0.012703	0.030125	0.024390	0.013330	0.000000	-0.000817	-0.033314	-0.007496	-0.000837	0.001658	287.567277	265.266914	341.096653	386.855197	363.765672	-189.306108	-209.720023	-212.198679	-187.299219	-242.851213	-182.307015	-209.915969	-253.107532	-156.972858	419.813071	0.000000
169.000000	4	-0.625629	37.214270	47.591327	-54.017762	27.958769	-53.910947	3.363343	2.606781	2.345561	1.975781	1.448180	1.032453	0.811792	0.428480	0.159810	0.131352	0.128950	0.049806	4.594129	4.387299	-0.002100	0.011856	0.031799	0.024390	0.013330	0.000000	-0.000817	-0.033314	-0.006663	0.000837	0.000829	289.074359	269.844232	336.519334	386.855197	362.239899	-189.306108	-203.691691	-212.198679	-188.806302	-247.428532	-185.321180	-209.915969	-253.107532	-156.972858	421.311954	0.000000
170.000000	4	-0.648518	37.214270	47.591327	-54.048280	27.964110	-53.941465	3.330207	2.675381	2.388208	1.954305	1.448180	1.021699	0.822474	0.439192	0.170464	0.139561	0.133110	0.049806	4.619372	4.439841	-0.004199	0.012703	0.032636	0.025203	0.011664	0.000847	0.001634	-0.033314	-0.008329	-0.000837	0.000000	289.074359	272.895778	341.096653	385.348114	360.714126	-184.728789	-205.198774	-212.198679	-191.820467	-248.954305	-182.307015	-209.915969	-251.600449	-156.972858	418.314189	0.000000
171.000000	4	-0.640889	37.095248	47.585986	-54.048280	27.958769	-53.956725	3.379911	2.641081	2.345561	1.975781	1.458907	1.010944	0.811792	0.449904	0.149156	0.131352	0.133110	0.058107	4.594129	4.413570	0.000000	0.011856	0.031799	0.023577	0.013330	-0.000847	0.000000	-0.031648	-0.008329	0.000837	0.000000	290.581442	266.792687	341.096653	386.855197	365.291445	-187.780335	-209.720023	-210.672906	-193.327550	-242.851213	-182.307015	-208.390196	-253.107532	-158.498630	422.810837	0.000000
172.000000	4	-0.648518	36.996063	47.591327	-54.048280	27.953429	-53.941465	3.363343	2.675381	2.345561	1.932829	1.458907	1.000189	0.822474	0.417768	0.149156	0.139561	0.128950	0.058107	4.568887	4.387299	-0.002100	0.013550	0.030125	0.024390	0.013330	0.000847	-0.002451	-0.032481	-0.006663	0.000837	-0.000829	287.567277	269.844232	339.570880	388.362280	365.291445	-184.728789	-208.212940	-209.147133	-190.313385	-248.954305	-182.307015	-209.915969	-251.600449	-152.395539	421.311954	0.000000
